0,num_singlish,output
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Ya ya ya, they\'re selling off their European... uhm, offices.\nB: Oh dear...\nA: Sadness some.\nA: Ya, let\'s go do that lah, and then see how and if we want to buy Britrail, we can just go to Diners and get it from there.\nB: Diners?\nA: Ya, Hey, Utta is going to Bali in November.\nB: Really?'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: So, opera music.\nA: Orh.\nB: She just comes and sings lah.\nA: I remember, you laughed at that part.\nB: Ya.\nA: Why do you like that?'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: ""Oh ya lah, ya lah.""\nB: ""True lah.""\nB: ""Ya lah.""\nA: ""And then, very touching one leh. You know, this person is poor but got such a kind heart one. When you help the prisoner at first, he doesn\'t just meet him with that... what is that thing called?""\nA: ""[The key?]""'}]",6,"['leh', ' lah', ' lah', ' lah', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So, you try call as many as possible lah, see how.\nA: Food and...\nB: Jim Bean.\nA: Jim, oh that was Jim Bean! *laughter*\nA: Oh, I see. Uhm, basically I think he\'s very kind at heart lah.\nA: Finn.\nB: Ya.\nB: Tell me, do you like the scene when they first kiss?'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Finn says,\nB: Ya, ya,\nB: I like the scenes lah,\nB: I don\'t know why,\nB: Every single frame is like a picture itself,\nB: The rustling wind, especially the old houses, the first part.'}]",2,"['leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: It\'s an old score.\nB: He didn\'t say.\nA: It\'s like the past caught up with him.\nB: It\'s just the past lah, uhm.\nA: Ya lah.\nA: Robert DeNiro did a lot of bad things but he said that there\'s a few good things he did.\nB: One good thing he did.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: He didn\'t say.\n\nA: It\'s like the past caught up with him.\n\nB: It\'s just the past lah, uhm.\n\nA: Ya lah.\n\nA: Robert DeNiro did a lot of bad things, but he said that there\'s a few good things he did.\n\nB: One good thing he did, ya. Which is very very nice.'}]",3,"['leh', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: ""But it\'s very nice.""\nB: ""I thought it was a very nice movie.""\nA: ""Ya, especially the music.""\nA: ""Uhm, cause it\'s set in modern times, you know?""\nA: ""The book tells more about that so-called \'different kind of English\'.""\nB: ""Ya, and does it talk about the upper class and the lower class of society, ah?""\nA: ""Oh yes, it does.""'}]",1,['leh']
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So, you try call as many as possible, lor, see how.\nB: Ya, correct.\nB: Correct. And how the benefactor appear in the first and the last part, everything like a sandwich, lor.\nA: Ya, sandwich ah.\nB: Ya, very nice.\nA: Uhm, very nice, quite a sweet show, lor.'}]",4,"['leh', 'lor,', 'lor.', 'lor.']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Eh, and how the benefactor appear in the first and last part, everything like a sandwich leh.\nA: Ya, sandwich ah.\nB: Ya, very nice.\nA: Uhm, very nice, quite a sweet show lah. And... the...\nB: Very nice.\nB: I like the part where it\'s so touching, Joe came back, his uncle came to visit his art gallery.\nA: Oh, the opening of the gallery.'}]",3,"['leh', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So, got a lot of deep hatred for men is it?\nB: Uhm.\nA: So, train the niece not to be hurt by men in this way, you know. Something like that lah.\nB: Ya, I get it.\nB: Actually, come to think about it, this movie speaks very badly about men leh.\nA: *laughter*'}]",3,"['leh', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So train the niece not to be hurt by men in this way, you know?\nA: Uhm, yeah, something like that lah.\nB: Ya, I get it.\nB: Actually, come to think about it, it\'s true that this movie speaks very badly about men, leh.\nA: *laughter*\nB: Hah.\nA: Why, why, why so, why? I mean...'}]",3,"['leh', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: *laughter*\nB: Hah.\nA: Why, why, why so? I mean...\nB: Dunno leh.\nB: Remember the woman says, ""Men are the bad things in life.""\nA: Because she had a bad experience, you know. She was left at the altar, but we don\'t know why.'}]",2,"['leh', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: She was left at the altar, but we don\'t know why leh.\nB: Ya, is it?\nA: But it\'s beautiful in a way, I mean Finn had a chance to realize himself, right?\nB: He\'s quite innocent, you know? Quite hor.\nA: Do you think it\'s a love story?\nB: Yah lah, it\'s a love story.'}]",3,"['leh', 'leh', ' lah']"
